order_item_id,order_id,product_id,price_usd,cogs_usd,is_primary_item,website_session_id,created_at,user_id,revenue_usd,profit_usd
2165,2165,1,49.99,19.49,1,53900,2012-12-05 13:53:06,49272,49.99,30.500000000000004
2166,2166,1,49.99,19.49,1,53913,2012-12-05 14:19:02,49284,49.99,30.500000000000004
2167,2167,1,49.99,19.49,1,53955,2012-12-05 15:21:27,49322,49.99,30.500000000000004
2168,2168,1,49.99,19.49,1,53958,2012-12-05 15:32:26,49325,49.99,30.500000000000004
2169,2169,1,49.99,19.49,1,53977,2012-12-05 16:03:34,24162,49.99,30.500000000000004
2170,2170,1,49.99,19.49,1,53979,2012-12-05 16:08:05,49343,49.99,30.500000000000004
2171,2171,1,49.99,19.49,1,54006,2012-12-05 17:05:37,49367,49.99,30.500000000000004
2172,2172,1,49.99,19.49,1,54018,2012-12-05 17:33:26,49377,49.99,30.500000000000004
2173,2173,1,49.99,19.49,1,54027,2012-12-05 17:38:09,49385,49.99,30.500000000000004
2174,2174,1,49.99,19.49,1,54087,2012-12-05 20:07:57,49442,49.99,30.500000000000004
2175,2175,1,49.99,19.49,1,54102,2012-12-05 20:43:24,49454,49.99,30.500000000000004
2176,2176,1,49.99,19.49,1,54105,2012-12-05 20:55:41,49456,49.99,30.500000000000004
2177,2177,1,49.99,19.49,1,54165,2012-12-06 02:24:46,49510,49.99,30.500000000000004
2178,2178,1,49.99,19.49,1,54176,2012-12-06 04:06:36,49520,49.99,30.500000000000004
2179,2179,1,49.99,19.49,1,54183,2012-12-06 04:57:38,49525,49.99,30.500000000000004
2180,2180,1,49.99,19.49,1,54184,2012-12-06 05:08:27,49526,49.99,30.500000000000004
2181,2181,1,49.99,19.49,1,54233,2012-12-06 09:18:49,49569,49.99,30.500000000000004
2182,2182,1,49.99,19.49,1,54240,2012-12-06 09:29:11,49573,49.99,30.500000000000004
2183,2183,1,49.99,19.49,1,54282,2012-12-06 10:49:34,49612,49.99,30.500000000000004
2184,2184,1,49.99,19.49,1,54310,2012-12-06 11:41:38,49639,49.99,30.500000000000004
2185,2185,1,49.99,19.49,1,54318,2012-12-06 11:55:16,49646,49.99,30.500000000000004
2186,2186,1,49.99,19.49,1,54371,2012-12-06 13:21:49,49696,49.99,30.500000000000004
2187,2187,1,49.99,19.49,1,54380,2012-12-06 13:42:35,49704,49.99,30.500000000000004
2188,2188,1,49.99,19.49,1,54390,2012-12-06 13:56:45,34193,49.99,30.500000000000004
2189,2189,1,49.99,19.49,1,54408,2012-12-06 14:26:19,22386,49.99,30.500000000000004
2190,2190,1,49.99,19.49,1,54409,2012-12-06 14:27:04,49728,49.99,30.500000000000004
2191,2191,1,49.99,19.49,1,54420,2012-12-06 14:51:25,49738,49.99,30.500000000000004
2192,2192,1,49.99,19.49,1,54432,2012-12-06 14:55:57,49749,49.99,30.500000000000004
2193,2193,1,49.99,19.49,1,54442,2012-12-06 15:27:19,49758,49.99,30.500000000000004
2194,2194,1,49.99,19.49,1,54458,2012-12-06 15:44:35,49772,49.99,30.500000000000004
2195,2195,1,49.99,19.49,1,54507,2012-12-06 17:06:46,49815,49.99,30.500000000000004
2196,2196,1,49.99,19.49,1,54522,2012-12-06 17:45:43,49829,49.99,30.500000000000004
2197,2197,1,49.99,19.49,1,54531,2012-12-06 17:57:47,34446,49.99,30.500000000000004
2198,2198,1,49.99,19.49,1,54559,2012-12-06 18:38:58,49862,49.99,30.500000000000004
2199,2199,1,49.99,19.49,1,54583,2012-12-06 19:35:08,49885,49.99,30.500000000000004
2200,2200,1,49.99,19.49,1,54609,2012-12-06 21:15:12,49909,49.99,30.500000000000004
2201,2201,1,49.99,19.49,1,54616,2012-12-06 21:25:39,49916,49.99,30.500000000000004
2202,2202,1,49.99,19.49,1,54617,2012-12-06 21:27:35,49917,49.99,30.500000000000004
2203,2203,1,49.99,19.49,1,54624,2012-12-06 22:00:34,49922,49.99,30.500000000000004
2204,2204,1,49.99,19.49,1,54629,2012-12-06 22:10:48,49927,49.99,30.500000000000004
2205,2205,1,49.99,19.49,1,54665,2012-12-07 00:10:56,49956,49.99,30.500000000000004
2206,2206,1,49.99,19.49,1,54667,2012-12-07 00:21:25,49958,49.99,30.500000000000004
2207,2207,1,49.99,19.49,1,54680,2012-12-07 01:28:48,49969,49.99,30.500000000000004
2208,2208,1,49.99,19.49,1,54695,2012-12-07 03:12:27,49983,49.99,30.500000000000004
2209,2209,1,49.99,19.49,1,54697,2012-12-07 03:49:43,49984,49.99,30.500000000000004
2210,2210,1,49.99,19.49,1,54740,2012-12-07 08:59:50,50021,49.99,30.500000000000004
2211,2211,1,49.99,19.49,1,54803,2012-12-07 11:01:10,50077,49.99,30.500000000000004
2212,2212,1,49.99,19.49,1,54807,2012-12-07 11:13:05,50081,49.99,30.500000000000004
2213,2213,1,49.99,19.49,1,54810,2012-12-07 11:15:14,50084,49.99,30.500000000000004
2214,2214,1,49.99,19.49,1,54815,2012-12-07 11:27:24,23583,49.99,30.500000000000004
2215,2215,1,49.99,19.49,1,54845,2012-12-07 12:13:49,50112,49.99,30.500000000000004
2216,2216,1,49.99,19.49,1,54900,2012-12-07 13:55:47,32189,49.99,30.500000000000004
2217,2217,1,49.99,19.49,1,54911,2012-12-07 14:26:37,50173,49.99,30.500000000000004
2218,2218,1,49.99,19.49,1,54933,2012-12-07 15:26:59,50193,49.99,30.500000000000004
2219,2219,1,49.99,19.49,1,54955,2012-12-07 16:03:29,50214,49.99,30.500000000000004
2220,2220,1,49.99,19.49,1,55009,2012-12-07 18:13:44,50262,49.99,30.500000000000004
2221,2221,1,49.99,19.49,1,55033,2012-12-07 20:00:19,50284,49.99,30.500000000000004
2222,2222,1,49.99,19.49,1,55064,2012-12-07 22:53:52,24973,49.99,30.500000000000004
2223,2223,1,49.99,19.49,1,55075,2012-12-08 00:05:35,50323,49.99,30.500000000000004
2224,2224,1,49.99,19.49,1,55113,2012-12-08 06:37:26,50359,49.99,30.500000000000004
2225,2225,1,49.99,19.49,1,55152,2012-12-08 11:29:41,50393,49.99,30.500000000000004
2226,2226,1,49.99,19.49,1,55156,2012-12-08 11:38:30,50397,49.99,30.500000000000004
2227,2227,1,49.99,19.49,1,55165,2012-12-08 12:29:25,50406,49.99,30.500000000000004
2228,2228,1,49.99,19.49,1,55189,2012-12-08 15:12:14,50428,49.99,30.500000000000004
2229,2229,1,49.99,19.49,1,55198,2012-12-08 15:37:39,28163,49.99,30.500000000000004
2230,2230,1,49.99,19.49,1,55226,2012-12-08 18:36:09,50460,49.99,30.500000000000004
2231,2231,1,49.99,19.49,1,55229,2012-12-08 19:02:02,50463,49.99,30.500000000000004
2232,2232,1,49.99,19.49,1,55252,2012-12-08 21:03:28,50484,49.99,30.500000000000004
2233,2233,1,49.99,19.49,1,55256,2012-12-08 21:37:04,50488,49.99,30.500000000000004
2234,2234,1,49.99,19.49,1,55293,2012-12-09 04:25:43,50520,49.99,30.500000000000004
2235,2235,1,49.99,19.49,1,55307,2012-12-09 07:19:42,50532,49.99,30.500000000000004
2236,2236,1,49.99,19.49,1,55331,2012-12-09 10:35:34,50552,49.99,30.500000000000004
2237,2237,1,49.99,19.49,1,55353,2012-12-09 12:35:54,50573,49.99,30.500000000000004
2238,2238,1,49.99,19.49,1,55410,2012-12-09 18:30:05,50623,49.99,30.500000000000004
2239,2239,1,49.99,19.49,1,55435,2012-12-09 21:18:14,23705,49.99,30.500000000000004
2240,2240,1,49.99,19.49,1,55442,2012-12-09 21:27:51,50650,49.99,30.500000000000004
2241,2241,1,49.99,19.49,1,55449,2012-12-09 21:56:23,47897,49.99,30.500000000000004
2242,2242,1,49.99,19.49,1,55464,2012-12-09 23:40:18,50668,49.99,30.500000000000004
2243,2243,1,49.99,19.49,1,55475,2012-12-10 00:22:07,29134,49.99,30.500000000000004
2244,2244,1,49.99,19.49,1,55531,2012-12-10 08:32:34,50728,49.99,30.500000000000004
2245,2245,1,49.99,19.49,1,55533,2012-12-10 08:49:44,50730,49.99,30.500000000000004
2246,2246,1,49.99,19.49,1,55551,2012-12-10 09:47:17,50745,49.99,30.500000000000004
2247,2247,1,49.99,19.49,1,55561,2012-12-10 10:20:57,50753,49.99,30.500000000000004
2248,2248,1,49.99,19.49,1,55572,2012-12-10 10:53:01,50763,49.99,30.500000000000004
2249,2249,1,49.99,19.49,1,55591,2012-12-10 11:35:44,50781,49.99,30.500000000000004
2250,2250,1,49.99,19.49,1,55596,2012-12-10 11:56:24,50785,49.99,30.500000000000004
2251,2251,1,49.99,19.49,1,55602,2012-12-10 11:59:56,50790,49.99,30.500000000000004
2252,2252,1,49.99,19.49,1,55603,2012-12-10 12:08:22,50791,49.99,30.500000000000004
2253,2253,1,49.99,19.49,1,55617,2012-12-10 12:30:43,50803,49.99,30.500000000000004
2254,2254,1,49.99,19.49,1,55619,2012-12-10 12:35:03,50804,49.99,30.500000000000004
2255,2255,1,49.99,19.49,1,55666,2012-12-10 14:16:37,50846,49.99,30.500000000000004
2256,2256,1,49.99,19.49,1,55678,2012-12-10 14:47:28,50856,49.99,30.500000000000004
2257,2257,1,49.99,19.49,1,55698,2012-12-10 15:42:34,50874,49.99,30.500000000000004
2258,2258,1,49.99,19.49,1,55703,2012-12-10 16:00:36,50879,49.99,30.500000000000004
2259,2259,1,49.99,19.49,1,55714,2012-12-10 16:28:18,44075,49.99,30.500000000000004
2260,2260,1,49.99,19.49,1,55740,2012-12-10 17:50:47,50911,49.99,30.500000000000004
2261,2261,1,49.99,19.49,1,55758,2012-12-10 18:25:16,50928,49.99,30.500000000000004
2262,2262,1,49.99,19.49,1,55789,2012-12-10 19:38:35,31709,49.99,30.500000000000004
2263,2263,1,49.99,19.49,1,55816,2012-12-10 21:18:20,30525,49.99,30.500000000000004
2264,2264,1,49.99,19.49,1,55867,2012-12-11 02:26:07,35865,49.99,30.500000000000004
2265,2265,1,49.99,19.49,1,55903,2012-12-11 07:26:33,51052,49.99,30.500000000000004
2266,2266,1,49.99,19.49,1,55910,2012-12-11 08:12:24,51059,49.99,30.500000000000004
2267,2267,1,49.99,19.49,1,55930,2012-12-11 09:19:34,51077,49.99,30.500000000000004
2268,2268,1,49.99,19.49,1,55951,2012-12-11 09:54:21,51097,49.99,30.500000000000004
2269,2269,1,49.99,19.49,1,56012,2012-12-11 12:24:32,51149,49.99,30.500000000000004
2270,2270,1,49.99,19.49,1,56041,2012-12-11 13:37:27,51175,49.99,30.500000000000004
2271,2271,1,49.99,19.49,1,56064,2012-12-11 14:08:43,51196,49.99,30.500000000000004
2272,2272,1,49.99,19.49,1,56066,2012-12-11 14:13:19,51198,49.99,30.500000000000004
2273,2273,1,49.99,19.49,1,56085,2012-12-11 14:52:05,51215,49.99,30.500000000000004
2274,2274,1,49.99,19.49,1,56105,2012-12-11 15:22:42,51233,49.99,30.500000000000004
2275,2275,1,49.99,19.49,1,56106,2012-12-11 15:30:41,51234,49.99,30.500000000000004
2276,2276,1,49.99,19.49,1,56111,2012-12-11 15:35:17,51239,49.99,30.500000000000004
2277,2277,1,49.99,19.49,1,56116,2012-12-11 15:50:21,51241,49.99,30.500000000000004
2278,2278,1,49.99,19.49,1,56128,2012-12-11 16:17:19,51250,49.99,30.500000000000004
2279,2279,1,49.99,19.49,1,56131,2012-12-11 16:21:16,51253,49.99,30.500000000000004
2280,2280,1,49.99,19.49,1,56147,2012-12-11 16:48:27,51269,49.99,30.500000000000004
2281,2281,1,49.99,19.49,1,56154,2012-12-11 16:52:45,51275,49.99,30.500000000000004
2282,2282,1,49.99,19.49,1,56155,2012-12-11 17:04:49,51276,49.99,30.500000000000004
2283,2283,1,49.99,19.49,1,56181,2012-12-11 18:23:09,51299,49.99,30.500000000000004
2284,2284,1,49.99,19.49,1,56186,2012-12-11 18:33:51,51304,49.99,30.500000000000004
2285,2285,1,49.99,19.49,1,56194,2012-12-11 18:54:40,51311,49.99,30.500000000000004
2286,2286,1,49.99,19.49,1,56244,2012-12-11 21:25:44,51359,49.99,30.500000000000004
2287,2287,1,49.99,19.49,1,56243,2012-12-11 21:26:40,51358,49.99,30.500000000000004
2288,2288,1,49.99,19.49,1,56278,2012-12-11 23:58:19,51389,49.99,30.500000000000004
2289,2289,1,49.99,19.49,1,56281,2012-12-12 00:05:59,51391,49.99,30.500000000000004
2290,2290,1,49.99,19.49,1,56318,2012-12-12 07:02:05,51425,49.99,30.500000000000004
2291,2291,1,49.99,19.49,1,56324,2012-12-12 07:51:03,51431,49.99,30.500000000000004
2292,2292,1,49.99,19.49,1,56363,2012-12-12 09:54:17,51464,49.99,30.500000000000004
2293,2293,1,49.99,19.49,1,56375,2012-12-12 10:16:07,51474,49.99,30.500000000000004
2294,2294,1,49.99,19.49,1,56403,2012-12-12 11:13:04,51501,49.99,30.500000000000004
2295,2295,1,49.99,19.49,1,56416,2012-12-12 11:32:27,35440,49.99,30.500000000000004
2296,2296,1,49.99,19.49,1,56422,2012-12-12 11:48:25,51519,49.99,30.500000000000004
2297,2297,1,49.99,19.49,1,56423,2012-12-12 11:49:34,31364,49.99,30.500000000000004
2298,2298,1,49.99,19.49,1,56441,2012-12-12 12:37:25,51532,49.99,30.500000000000004
2299,2299,1,49.99,19.49,1,56446,2012-12-12 12:51:40,22386,49.99,30.500000000000004
2300,2300,1,49.99,19.49,1,56473,2012-12-12 13:32:20,40656,49.99,30.500000000000004
2301,2301,1,49.99,19.49,1,56516,2012-12-12 15:10:01,51593,49.99,30.500000000000004
2302,2302,1,49.99,19.49,1,56572,2012-12-12 16:52:14,51640,49.99,30.500000000000004
2303,2303,1,49.99,19.49,1,56578,2012-12-12 17:12:30,51645,49.99,30.500000000000004
2304,2304,1,49.99,19.49,1,56594,2012-12-12 17:32:19,51657,49.99,30.500000000000004
2305,2305,1,49.99,19.49,1,56609,2012-12-12 18:14:01,51671,49.99,30.500000000000004
2306,2306,1,49.99,19.49,1,56620,2012-12-12 18:28:34,39871,49.99,30.500000000000004
2307,2307,1,49.99,19.49,1,56644,2012-12-12 19:10:37,51702,49.99,30.500000000000004
2308,2308,1,49.99,19.49,1,56655,2012-12-12 19:39:03,51713,49.99,30.500000000000004
2309,2309,1,49.99,19.49,1,56691,2012-12-12 21:36:49,51743,49.99,30.500000000000004
2310,2310,1,49.99,19.49,1,56716,2012-12-12 23:08:09,51760,49.99,30.500000000000004
2311,2311,1,49.99,19.49,1,56731,2012-12-13 00:29:05,51773,49.99,30.500000000000004
2312,2312,1,49.99,19.49,1,56737,2012-12-13 00:40:28,51779,49.99,30.500000000000004
2313,2313,1,49.99,19.49,1,56736,2012-12-13 00:40:45,51778,49.99,30.500000000000004
2314,2314,1,49.99,19.49,1,56751,2012-12-13 01:49:32,51790,49.99,30.500000000000004
2315,2315,1,49.99,19.49,1,56764,2012-12-13 03:33:14,51801,49.99,30.500000000000004
2316,2316,1,49.99,19.49,1,56787,2012-12-13 06:23:05,51820,49.99,30.500000000000004
2317,2317,1,49.99,19.49,1,56864,2012-12-13 11:09:13,51886,49.99,30.500000000000004
2318,2318,1,49.99,19.49,1,56878,2012-12-13 11:54:32,51897,49.99,30.500000000000004
2319,2319,1,49.99,19.49,1,56893,2012-12-13 12:19:20,43679,49.99,30.500000000000004
2320,2320,1,49.99,19.49,1,56905,2012-12-13 12:31:22,30942,49.99,30.500000000000004
2321,2321,1,49.99,19.49,1,56913,2012-12-13 12:54:15,51924,49.99,30.500000000000004
2322,2322,1,49.99,19.49,1,56957,2012-12-13 14:31:11,47271,49.99,30.500000000000004
2323,2323,1,49.99,19.49,1,57020,2012-12-13 16:48:11,52016,49.99,30.500000000000004
2324,2324,1,49.99,19.49,1,57038,2012-12-13 17:28:22,38356,49.99,30.500000000000004
2325,2325,1,49.99,19.49,1,57042,2012-12-13 17:37:42,33393,49.99,30.500000000000004
2326,2326,1,49.99,19.49,1,57076,2012-12-13 19:16:05,21944,49.99,30.500000000000004
2327,2327,1,49.99,19.49,1,57103,2012-12-13 20:46:44,52082,49.99,30.500000000000004
2328,2328,1,49.99,19.49,1,57118,2012-12-13 21:52:12,52093,49.99,30.500000000000004
2329,2329,1,49.99,19.49,1,57131,2012-12-13 22:17:51,52103,49.99,30.500000000000004
2330,2330,1,49.99,19.49,1,57181,2012-12-14 02:25:21,34516,49.99,30.500000000000004
2331,2331,1,49.99,19.49,1,57187,2012-12-14 04:17:25,52151,49.99,30.500000000000004
2332,2332,1,49.99,19.49,1,57191,2012-12-14 04:49:23,52154,49.99,30.500000000000004
2333,2333,1,49.99,19.49,1,57194,2012-12-14 05:14:45,52155,49.99,30.500000000000004
2334,2334,1,49.99,19.49,1,57252,2012-12-14 09:41:39,52208,49.99,30.500000000000004
2335,2335,1,49.99,19.49,1,57272,2012-12-14 10:32:34,52226,49.99,30.500000000000004
2336,2336,1,49.99,19.49,1,57279,2012-12-14 10:41:03,52233,49.99,30.500000000000004
2337,2337,1,49.99,19.49,1,57290,2012-12-14 10:55:13,52244,49.99,30.500000000000004
2338,2338,1,49.99,19.49,1,57308,2012-12-14 11:34:06,52259,49.99,30.500000000000004
2339,2339,1,49.99,19.49,1,57315,2012-12-14 11:45:24,52264,49.99,30.500000000000004
2340,2340,1,49.99,19.49,1,57318,2012-12-14 11:56:24,52267,49.99,30.500000000000004
2341,2341,1,49.99,19.49,1,57320,2012-12-14 12:03:13,52269,49.99,30.500000000000004
2342,2342,1,49.99,19.49,1,57327,2012-12-14 12:13:10,52276,49.99,30.500000000000004
2343,2343,1,49.99,19.49,1,57336,2012-12-14 12:27:38,52285,49.99,30.500000000000004
2344,2344,1,49.99,19.49,1,57378,2012-12-14 14:10:24,52325,49.99,30.500000000000004
2345,2345,1,49.99,19.49,1,57406,2012-12-14 15:19:51,52350,49.99,30.500000000000004
2346,2346,1,49.99,19.49,1,57416,2012-12-14 15:54:36,52360,49.99,30.500000000000004
2347,2347,1,49.99,19.49,1,57445,2012-12-14 16:44:18,52384,49.99,30.500000000000004
2348,2348,1,49.99,19.49,1,57457,2012-12-14 17:13:50,43957,49.99,30.500000000000004
2349,2349,1,49.99,19.49,1,57462,2012-12-14 17:19:16,32699,49.99,30.500000000000004
2350,2350,1,49.99,19.49,1,57473,2012-12-14 17:53:51,52407,49.99,30.500000000000004
2351,2351,1,49.99,19.49,1,57498,2012-12-14 19:10:38,52426,49.99,30.500000000000004
2352,2352,1,49.99,19.49,1,57530,2012-12-14 22:07:49,50190,49.99,30.500000000000004
2353,2353,1,49.99,19.49,1,57554,2012-12-15 00:40:49,29118,49.99,30.500000000000004
2354,2354,1,49.99,19.49,1,57590,2012-12-15 06:36:26,52506,49.99,30.500000000000004
2355,2355,1,49.99,19.49,1,57641,2012-12-15 12:28:44,52553,49.99,30.500000000000004
2356,2356,1,49.99,19.49,1,57673,2012-12-15 14:47:54,47990,49.99,30.500000000000004
2357,2357,1,49.99,19.49,1,57790,2012-12-16 07:52:32,52687,49.99,30.500000000000004
2358,2358,1,49.99,19.49,1,57793,2012-12-16 08:04:54,52689,49.99,30.500000000000004
2359,2359,1,49.99,19.49,1,57804,2012-12-16 08:55:58,52699,49.99,30.500000000000004
2360,2360,1,49.99,19.49,1,57845,2012-12-16 14:05:33,52734,49.99,30.500000000000004
2361,2361,1,49.99,19.49,1,57879,2012-12-16 16:59:31,52763,49.99,30.500000000000004
2362,2362,1,49.99,19.49,1,57896,2012-12-16 18:16:37,52777,49.99,30.500000000000004
2363,2363,1,49.99,19.49,1,57901,2012-12-16 18:45:00,52779,49.99,30.500000000000004
2364,2364,1,49.99,19.49,1,57939,2012-12-16 22:20:23,52814,49.99,30.500000000000004
2365,2365,1,49.99,19.49,1,57942,2012-12-16 22:37:58,52817,49.99,30.500000000000004
2366,2366,1,49.99,19.49,1,57965,2012-12-17 00:15:55,52837,49.99,30.500000000000004
2367,2367,1,49.99,19.49,1,58028,2012-12-17 06:15:22,52897,49.99,30.500000000000004
2368,2368,1,49.99,19.49,1,58029,2012-12-17 06:31:39,52898,49.99,30.500000000000004
2369,2369,1,49.99,19.49,1,58047,2012-12-17 08:32:57,52914,49.99,30.500000000000004
2370,2370,1,49.99,19.49,1,58097,2012-12-17 10:10:00,52956,49.99,30.500000000000004
2371,2371,1,49.99,19.49,1,58113,2012-12-17 11:12:03,52971,49.99,30.500000000000004
2372,2372,1,49.99,19.49,1,58123,2012-12-17 11:44:12,52981,49.99,30.500000000000004
2373,2373,1,49.99,19.49,1,58206,2012-12-17 15:07:26,44480,49.99,30.500000000000004
2374,2374,1,49.99,19.49,1,58211,2012-12-17 15:13:19,53058,49.99,30.500000000000004
2375,2375,1,49.99,19.49,1,58227,2012-12-17 15:34:45,53073,49.99,30.500000000000004
2376,2376,1,49.99,19.49,1,58229,2012-12-17 15:35:54,53074,49.99,30.500000000000004
2377,2377,1,49.99,19.49,1,58232,2012-12-17 15:38:22,53077,49.99,30.500000000000004
2378,2378,1,49.99,19.49,1,58244,2012-12-17 16:01:22,53087,49.99,30.500000000000004
2379,2379,1,49.99,19.49,1,58298,2012-12-17 17:44:19,51432,49.99,30.500000000000004
2380,2380,1,49.99,19.49,1,58305,2012-12-17 17:55:19,53138,49.99,30.500000000000004
2381,2381,1,49.99,19.49,1,58316,2012-12-17 18:17:54,53149,49.99,30.500000000000004
2382,2382,1,49.99,19.49,1,58325,2012-12-17 18:40:28,42544,49.99,30.500000000000004
2383,2383,1,49.99,19.49,1,58359,2012-12-17 20:34:57,53182,49.99,30.500000000000004
2384,2384,1,49.99,19.49,1,58362,2012-12-17 20:37:55,53185,49.99,30.500000000000004
2385,2385,1,49.99,19.49,1,58363,2012-12-17 20:52:41,53186,49.99,30.500000000000004
2386,2386,1,49.99,19.49,1,58380,2012-12-17 22:01:36,53201,49.99,30.500000000000004
2387,2387,1,49.99,19.49,1,58418,2012-12-18 01:16:49,53233,49.99,30.500000000000004
2388,2388,1,49.99,19.49,1,58439,2012-12-18 02:19:27,53252,49.99,30.500000000000004
2389,2389,1,49.99,19.49,1,58444,2012-12-18 03:03:00,34601,49.99,30.500000000000004
2390,2390,1,49.99,19.49,1,58482,2012-12-18 07:49:15,53285,49.99,30.500000000000004
2391,2391,1,49.99,19.49,1,58500,2012-12-18 08:39:11,53303,49.99,30.500000000000004
2392,2392,1,49.99,19.49,1,58517,2012-12-18 09:37:14,53320,49.99,30.500000000000004
2393,2393,1,49.99,19.49,1,58551,2012-12-18 10:42:24,53350,49.99,30.500000000000004
2394,2394,1,49.99,19.49,1,58552,2012-12-18 10:50:08,53351,49.99,30.500000000000004
2395,2395,1,49.99,19.49,1,58569,2012-12-18 11:35:38,53367,49.99,30.500000000000004
2396,2396,1,49.99,19.49,1,58621,2012-12-18 12:47:24,53409,49.99,30.500000000000004
2397,2397,1,49.99,19.49,1,58627,2012-12-18 13:07:46,53414,49.99,30.500000000000004
2398,2398,1,49.99,19.49,1,58631,2012-12-18 13:09:17,45969,49.99,30.500000000000004
2399,2399,1,49.99,19.49,1,58657,2012-12-18 13:58:17,53438,49.99,30.500000000000004
2400,2400,1,49.99,19.49,1,58697,2012-12-18 15:47:15,53474,49.99,30.500000000000004
2401,2401,1,49.99,19.49,1,58714,2012-12-18 16:26:34,53490,49.99,30.500000000000004
2402,2402,1,49.99,19.49,1,58769,2012-12-18 18:36:45,53537,49.99,30.500000000000004
2403,2403,1,49.99,19.49,1,58783,2012-12-18 19:21:33,53549,49.99,30.500000000000004
2404,2404,1,49.99,19.49,1,58784,2012-12-18 19:30:40,53550,49.99,30.500000000000004
2405,2405,1,49.99,19.49,1,58785,2012-12-18 19:33:15,53551,49.99,30.500000000000004
2406,2406,1,49.99,19.49,1,58790,2012-12-18 19:50:28,53555,49.99,30.500000000000004
2407,2407,1,49.99,19.49,1,58801,2012-12-18 20:34:38,53564,49.99,30.500000000000004
2408,2408,1,49.99,19.49,1,58804,2012-12-18 20:47:37,53567,49.99,30.500000000000004
2409,2409,1,49.99,19.49,1,58813,2012-12-18 21:07:37,53575,49.99,30.500000000000004
2410,2410,1,49.99,19.49,1,58828,2012-12-18 22:34:25,53588,49.99,30.500000000000004
2411,2411,1,49.99,19.49,1,58848,2012-12-18 23:44:54,53607,49.99,30.500000000000004
2412,2412,1,49.99,19.49,1,58891,2012-12-19 03:08:25,53647,49.99,30.500000000000004
2413,2413,1,49.99,19.49,1,58930,2012-12-19 07:37:19,31193,49.99,30.500000000000004
2414,2414,1,49.99,19.49,1,58951,2012-12-19 08:45:35,49908,49.99,30.500000000000004
2415,2415,1,49.99,19.49,1,58956,2012-12-19 09:03:24,36641,49.99,30.500000000000004
2416,2416,1,49.99,19.49,1,58961,2012-12-19 09:15:30,53708,49.99,30.500000000000004
2417,2417,1,49.99,19.49,1,58992,2012-12-19 10:12:04,53733,49.99,30.500000000000004
2418,2418,1,49.99,19.49,1,59026,2012-12-19 11:00:33,53764,49.99,30.500000000000004
2419,2419,1,49.99,19.49,1,59038,2012-12-19 11:24:57,53774,49.99,30.500000000000004
2420,2420,1,49.99,19.49,1,59064,2012-12-19 11:50:21,53796,49.99,30.500000000000004
2421,2421,1,49.99,19.49,1,59077,2012-12-19 12:04:37,53809,49.99,30.500000000000004
2422,2422,1,49.99,19.49,1,59088,2012-12-19 12:20:40,53818,49.99,30.500000000000004
2423,2423,1,49.99,19.49,1,59108,2012-12-19 12:43:13,53833,49.99,30.500000000000004
2424,2424,1,49.99,19.49,1,59120,2012-12-19 13:00:53,53842,49.99,30.500000000000004
2425,2425,1,49.99,19.49,1,59135,2012-12-19 13:37:15,48361,49.99,30.500000000000004
2426,2426,1,49.99,19.49,1,59160,2012-12-19 14:30:14,53877,49.99,30.500000000000004
2427,2427,1,49.99,19.49,1,59178,2012-12-19 15:10:10,53893,49.99,30.500000000000004
2428,2428,1,49.99,19.49,1,59194,2012-12-19 15:46:46,53906,49.99,30.500000000000004
2429,2429,1,49.99,19.49,1,59205,2012-12-19 16:01:27,53916,49.99,30.500000000000004
2430,2430,1,49.99,19.49,1,59223,2012-12-19 16:18:26,33993,49.99,30.500000000000004
2431,2431,1,49.99,19.49,1,59216,2012-12-19 16:19:36,53927,49.99,30.500000000000004
2432,2432,1,49.99,19.49,1,59229,2012-12-19 16:53:42,36234,49.99,30.500000000000004
2433,2433,1,49.99,19.49,1,59245,2012-12-19 17:11:12,53951,49.99,30.500000000000004
2434,2434,1,49.99,19.49,1,59258,2012-12-19 17:38:24,53963,49.99,30.500000000000004
2435,2435,1,49.99,19.49,1,59268,2012-12-19 18:04:45,53972,49.99,30.500000000000004
2436,2436,1,49.99,19.49,1,59319,2012-12-19 20:37:15,54015,49.99,30.500000000000004
2437,2437,1,49.99,19.49,1,59332,2012-12-19 21:43:32,54026,49.99,30.500000000000004
2438,2438,1,49.99,19.49,1,59333,2012-12-19 21:43:32,54027,49.99,30.500000000000004
2439,2439,1,49.99,19.49,1,59339,2012-12-19 22:01:21,54033,49.99,30.500000000000004
2440,2440,1,49.99,19.49,1,59368,2012-12-20 00:47:19,54060,49.99,30.500000000000004
2441,2441,1,49.99,19.49,1,59376,2012-12-20 01:57:33,34265,49.99,30.500000000000004
2442,2442,1,49.99,19.49,1,59388,2012-12-20 03:20:33,54074,49.99,30.500000000000004
2443,2443,1,49.99,19.49,1,59395,2012-12-20 04:16:56,54080,49.99,30.500000000000004
2444,2444,1,49.99,19.49,1,59502,2012-12-20 11:24:38,54178,49.99,30.500000000000004
2445,2445,1,49.99,19.49,1,59508,2012-12-20 11:36:29,54183,49.99,30.500000000000004
2446,2446,1,49.99,19.49,1,59527,2012-12-20 12:05:00,54199,49.99,30.500000000000004
2447,2447,1,49.99,19.49,1,59529,2012-12-20 12:07:12,41384,49.99,30.500000000000004
2448,2448,1,49.99,19.49,1,59533,2012-12-20 12:20:23,38702,49.99,30.500000000000004
